Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;39,00;39,00;10,92;4,68;7,80;19,00;1,00;1,00;14,00;210,60;15,60;7,80;19,50;3,77;80,52;3,77;0,00;4,00;4,00;7,00;0,00;68,59;8,07;17,48;2,69;0,00;0,00;1,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;36,00;37,57;6,26;4,70;3,13;24,00;1,00;1,00;22,00;190,80;10,80;3,60;21,60;6,21;59,59;6,21;0,00;4,00;1,00;8,00;0,00;69,33;6,67;16,00;5,33;0,00;0,00;0,00;0,00;6,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;32,00;47,24;6,10;9,14;6,10;17,00;0,00;3,00;21,00;195,56;14,22;3,56;28,44;9,85;55,38;7,38;0,00;4,00;0,00;15,00;0,00;88,00;8,00;10,67;5,33;0,00;1,00;0,00;0,00;10,00;0,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;53,00;38,97;4,68;4,68;0,00;15,00;1,00;0,00;18,00;177,93;15,14;7,57;26,50;10,10;54,26;3,79;0,00;6,00;4,00;3,00;0,00;86,97;5,44;9,51;5,44;0,00;1,00;0,00;1,00;4,00;0,00;0,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;49,00;50,53;4,59;4,59;4,59;22,00;0,00;1,00;19,00;165,85;15,08;15,08;26,38;10,05;72,87;1,26;0,00;4,00;4,00;4,00;0,00;77,58;6,81;14,97;2,72;0,00;0,00;0,00;0,00;10,00;0,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;43,00;54,15;3,19;6,37;1,59;15,00;1,00;0,00;14,00;195,45;15,64;3,91;19,55;11,38;56,91;1,26;0,00;3,00;0,00;7,00;0,00;84,61;9,71;15,26;5,55;0,00;1,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;55,00;44,00;7,86;25,14;3,14;17,00;3,00;1,00;24,00;198,00;22,00;11,00;18,33;13,75;53,75;6,25;1,25;0,00;1,00;10,00;0,00;67,07;6,71;25,49;5,37;0,00;0,00;0,00;0,00;6,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;34,00;54,09;7,73;9,27;4,64;23,00;0,00;0,00;22,00;204,00;11,33;11,33;18,89;3,78;51,63;12,59;1,26;7,00;0,00;4,00;0,00;85,68;2,72;12,24;4,08;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-03-03;39,00;37,44;4,68;6,24;6,24;31,00;3,00;1,00;12,00;241,80;15,60;11,70;23,40;3,77;46,55;3,77;0,00;10,00;1,00;4,00;0,00;80,69;6,72;18,83;8,07;0,00;0,00;0,00;1,00;10,00;1,00;0,00;1,00;6,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-10;47,00;83,03;3,13;3,13;6,27;34,00;1,00;0,00;18,00;172,33;19,58;7,83;27,42;20,32;74,95;3,81;0,00;4,00;0,00;6,00;1,00;91,24;8,29;23,50;5,53;1,00;0,00;0,00;0,00;0,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;44,00;51,86;6,29;1,57;6,29;23,00;0,00;1,00;14,00;238,33;11,00;11,00;22,00;10,06;57,83;2,51;0,00;10,00;0,00;4,00;3,00;86,67;8,00;16,00;5,33;0,00;1,00;0,00;0,00;7,00;1,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;52,00;63,03;4,73;3,15;6,30;32,00;0,00;4,00;17,00;208,00;11,14;7,43;26,00;8,88;65,95;7,61;1,27;4,00;3,00;3,00;1,00;78,00;15,05;23,26;4,11;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;48,00;41,81;6,19;6,19;4,65;23,00;4,00;1,00;19,00;203,08;18,46;7,38;25,85;20,21;54,32;12,63;0,00;7,00;1,00;9,00;0,00;73,33;8,00;17,33;4,00;0,00;0,00;0,00;0,00;9,00;3,00;1,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;36,00;59,48;4,70;14,09;7,83;23,00;1,00;0,00;19,00;234,00;14,40;18,00;10,80;6,43;57,86;10,29;0,00;1,00;1,00;3,00;1,00;101,08;16,62;18,00;5,54;0,00;0,00;0,00;0,00;7,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;52,00;61,45;7,88;1,58;7,88;25,00;3,00;3,00;15,00;286,00;14,86;7,43;22,29;16,49;79,90;7,61;0,00;4,00;1,00;6,00;0,00;110,84;9,58;15,05;4,11;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;65,00;66,59;19,02;4,76;4,76;29,00;3,00;3,00;21,00;252,35;19,12;7,65;19,12;16,57;89,22;7,65;6,37;6,00;0,00;7,00;0,00;102,92;14,90;27,08;9,48;0,00;1,00;1,00;1,00;4,00;3,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;50,00;53,13;6,25;3,13;4,69;25,00;0,00;1,00;17,00;250,00;15,38;11,54;23,08;12,82;83,33;11,54;2,56;3,00;1,00;6,00;0,00;93,24;16,22;28,38;8,11;0,00;0,00;0,00;1,00;13,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-05-05;59,00;52,79;6,21;12,42;7,76;39,00;0,00;0,00;23,00;239,69;14,75;7,38;25,81;11,30;75,32;6,28;1,26;10,00;4,00;4,00;3,00;108,61;16,09;25,48;2,68;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-05-12;66,00;70,71;4,71;1,57;6,29;28,00;3,00;6,00;21,00;242,00;18,33;14,67;25,67;11,42;71,08;10,15;1,27;3,00;1,00;9,00;1,00;98,33;21,55;25,59;9,43;0,00;0,00;0,00;0,00;13,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;53,00;90,41;14,03;7,79;4,68;34,00;1,00;21,00;31,00;230,93;30,29;7,57;18,93;21,45;84,55;13,88;1,26;7,00;0,00;6,00;3,00;122,31;21,74;33,97;6,79;0,00;1,00;0,00;3,00;18,00;3,00;1,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;52,00;83,52;9,45;9,45;15,76;28,00;10,00;9,00;33,00;371,43;22,29;3,71;37,14;40,59;110,34;13,95;0,00;6,00;3,00;4,00;3,00;110,67;16,00;30,67;4,00;0,00;0,00;0,00;1,00;13,00;1,00;0,00;0,00;6,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;64,00;101,46;3,12;3,12;1,56;49,00;3,00;4,00;22,00;289,88;33,88;7,53;26,35;19,20;103,68;7,68;1,28;6,00;1,00;6,00;1,00;111,66;14,98;23,15;9,53;0,00;0,00;0,00;1,00;3,00;3,00;1,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;56,00;74,67;12,44;6,22;3,11;28,00;4,00;4,00;37,00;332,27;22,40;7,47;22,40;7,64;127,27;12,73;0,00;7,00;1,00;12,00;1,00;117,46;23,22;23,22;5,46;0,00;1,00;0,00;1,00;13,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;70,00;77,78;4,67;6,22;4,67;36,00;4,00;1,00;31,00;320,53;11,05;11,05;25,79;24,18;104,36;12,73;0,00;9,00;0,00;3,00;1,00;99,62;10,77;36,35;17,50;0,00;1,00;0,00;0,00;10,00;3,00;1,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;64,00;93,66;3,12;7,80;6,24;39,00;3,00;5,00;23,00;338,82;18,82;18,82;18,82;19,20;117,76;12,80;1,28;8,00;3,00;3,00;0,00;136,17;10,89;24,51;12,26;0,00;3,00;0,00;0,00;9,00;2,00;0,00;2,00;6,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;57,00;88,67;4,75;6,33;4,75;21,00;3,00;5,00;14,00;281,20;15,20;7,60;30,40;17,73;108,93;7,60;1,27;9,00;2,00;12,00;0,00;120,79;12,21;19,00;13,57;0,00;0,00;2,00;3,00;11,00;0,00;0,00;0,00;8,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;50,00;75,00;3,13;9,38;6,25;31,00;1,00;3,00;28,00;284,62;19,23;11,54;30,77;12,82;106,41;16,67;0,00;10,00;1,00;6,00;3,00;102,70;18,92;29,73;5,41;0,00;0,00;1,00;0,00;9,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;66,00;72,29;6,29;3,14;9,43;35,00;4,00;1,00;31,00;326,33;29,33;7,33;18,33;22,85;105,35;7,62;2,54;6,00;3,00;4,00;1,00;115,84;12,12;24,24;12,12;1,00;0,00;1,00;0,00;10,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-07-21;61,00;87,59;4,69;4,69;7,82;44,00;0,00;6,00;27,00;282,13;19,06;7,63;22,88;8,90;116,92;12,71;6,35;8,00;3,00;11,00;0,00;112,51;20,33;17,62;2,71;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;39,00;49,92;4,68;7,80;12,48;39,00;4,00;1,00;24,00;257,40;19,50;3,90;23,40;20,13;124,55;23,90;2,52;7,00;1,00;7,00;0,00;107,59;13,45;14,79;9,41;0,00;3,00;0,00;1,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-08-04;41,00;70,96;12,62;6,31;9,46;27,00;1,00;7,00;15,00;290,73;18,64;11,18;22,36;16,15;114,30;18,64;3,73;13,00;3,00;3,00;0,00;120,27;6,83;35,53;5,47;0,00;1,00;0,00;1,00;15,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;65,00;80,85;3,17;6,34;7,93;37,00;0,00;1,00;33,00;271,47;30,59;7,65;19,12;14,02;107,06;11,47;1,27;6,00;6,00;4,00;1,00;106,98;8,13;20,31;5,42;0,00;0,00;0,00;1,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-08-18;46,00;76,14;15,86;3,17;6,34;21,00;0,00;7,00;21,00;264,50;11,50;11,50;30,67;11,50;90,72;85,61;1,28;10,00;4,00;3,00;0,00;94,71;5,41;16,24;6,76;0,00;3,00;3,00;0,00;10,00;0,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;50,00;67,19;12,50;3,13;9,38;31,00;3,00;3,00;11,00;273,08;19,23;3,85;11,54;13,75;78,75;123,75;1,25;7,00;0,00;4,00;1,00;70,27;10,81;12,16;9,46;0,00;0,00;0,00;3,00;10,00;1,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;58,00;86,22;23,51;4,70;14,11;37,00;7,00;8,00;26,00;262,93;15,47;7,73;27,07;8,83;76,91;8,83;1,26;9,00;4,00;3,00;1,00;102,51;10,79;22,93;8,09;1,00;0,00;0,00;4,00;9,00;3,00;0,00;0,00;4,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-08;55,00;70,71;22,00;11,00;6,29;31,00;5,00;8,00;19,00;190,67;14,67;11,00;22,00;20,47;83,14;11,51;0,00;7,00;3,00;8,00;1,00;112,75;8,25;19,25;11,00;0,00;0,00;0,00;4,00;7,00;1,00;1,00;1,00;1,00;0,00;4,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-09-15;46,00;80,90;20,62;9,52;6,34;33,00;5,00;4,00;18,00;218,50;23,00;11,50;26,83;19,17;66,44;3,83;1,28;3,00;3,00;12,00;1,00;82,53;6,76;16,24;2,71;0,00;1,00;0,00;1,00;9,00;1,00;3,00;0,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;66,00;56,57;11,00;4,71;7,86;28,00;11,00;8,00;19,00;227,33;22,00;7,33;25,67;17,77;59,65;8,88;0,00;9,00;1,00;7,00;7,00;103,71;12,12;13,47;5,39;0,00;3,00;0,00;0,00;3,00;4,00;0,00;1,00;3,00;0,00;4,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00
2019-09-29;53,00;73,26;10,91;4,68;17,15;19,00;5,00;9,00;41,00;185,50;18,93;11,36;26,50;13,88;49,21;6,31;0,00;7,00;1,00;7,00;3,00;78,82;24,46;13,59;5,44;1,00;4,00;0,00;1,00;3,00;4,00;1,00;0,00;5,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;52,00;63,03;7,88;11,03;12,61;26,00;11,00;5,00;32,00;174,57;14,86;11,14;29,71;15,22;49,46;13,95;1,27;7,00;1,00;8,00;3,00;65,68;10,95;10,95;4,11;0,00;4,00;0,00;1,00;3,00;3,00;3,00;1,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;41,00;64,65;15,77;4,73;7,88;19,00;4,00;3,00;50,00;178,91;18,64;1,86;29,82;8,97;42,28;11,53;0,00;7,00;3,00;3,00;1,00;75,17;9,57;6,83;6,83;0,00;1,00;0,00;3,00;7,00;1,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-10-20;53,00;49,88;10,91;4,68;4,68;11,00;7,00;1,00;34,00;189,29;22,71;3,79;26,50;8,83;30,29;5,05;1,26;5,00;1,00;9,00;1,00;53,00;10,87;20,38;10,87;1,00;1,00;0,00;1,00;3,00;0,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-10-27;33,00;55,00;28,29;7,86;14,14;29,00;7,00;9,00;42,00;146,67;33,00;3,67;22,00;17,77;43,15;15,23;0,00;3,00;1,00;15,00;0,00;52,80;7,92;9,24;9,24;0,00;0,00;0,00;1,00;5,00;1,00;0,00;1,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;52,00;72,48;17,33;4,73;12,61;21,00;5,00;9,00;49,00;122,57;18,57;7,43;33,43;13,95;38,05;10,15;1,27;5,00;4,00;12,00;4,00;58,84;6,84;15,05;5,47;1,00;0,00;1,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;36,00;56,35;18,78;1,57;10,96;19,00;5,00;3,00;36,00;162,00;21,60;10,80;18,00;19,86;33,52;9,93;0,00;5,00;1,00;3,00;0,00;42,67;6,67;13,33;5,33;4,00;3,00;0,00;0,00;4,00;1,00;0,00;1,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-11-17;45,00;60,52;21,72;3,10;12,41;34,00;6,00;4,00;31,00;176,25;22,50;7,50;30,00;13,75;31,25;13,75;1,25;9,00;4,00;3,00;1,00;66,82;9,55;15,00;6,82;0,00;0,00;0,00;3,00;5,00;1,00;1,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2019-11-24;54,00;81,77;27,77;3,09;12,34;38,00;11,00;7,00;36,00;169,71;11,57;11,57;38,57;8,79;28,88;15,07;0,00;6,00;1,00;4,00;1,00;49,95;6,75;6,75;8,10;1,00;0,00;0,00;0,00;7,00;1,00;0,00;0,00;0,00;0,00;3,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;52,00;63,03;12,61;1,58;11,03;31,00;4,00;9,00;32,00;126,29;29,71;3,71;40,86;16,49;30,44;7,61;2,54;5,00;1,00;5,00;1,00;57,47;10,95;12,32;4,11;0,00;0,00;1,00;3,00;6,00;1,00;0,00;0,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;64,00;96,78;29,66;9,37;12,49;42,00;17,00;10,00;25,00;161,88;11,29;7,53;33,88;26,88;46,08;7,68;1,28;12,00;0,00;12,00;1,00;55,83;10,89;10,89;6,81;0,00;1,00;0,00;8,00;3,00;4,00;0,00;0,00;1,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-12-15;62,00;80,60;20,15;7,75;18,60;44,00;9,00;8,00;24,00;166,63;31,00;19,38;27,13;22,78;59,47;16,45;2,53;8,00;3,00;9,00;0,00;66,04;12,13;17,52;6,74;3,00;0,00;1,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00
2019-12-22;100,00;106,25;34,38;3,13;37,50;33,00;12,00;11,00;32,00;196,30;25,93;29,63;40,74;32,91;48,10;5,06;5,06;11,00;2,00;0,00;6,00;81,08;22,97;21,62;0,00;0,00;2,00;2,00;2,00;3,00;5,00;0,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;76,00;87,08;33,25;6,33;14,25;35,00;8,00;8,00;22,00;201,40;26,60;15,20;45,60;17,73;35,47;22,80;0,00;10,00;3,00;13,00;3,00;78,71;10,86;33,93;5,43;0,00;6,00;0,00;3,00;6,00;3,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;80,00;111,37;43,92;10,98;25,10;39,00;8,00;10,00;44,00;232,38;22,86;22,86;41,90;22,86;50,79;15,24;2,54;9,00;8,00;6,00;5,00;112,54;13,56;25,76;9,49;8,00;4,00;1,00;0,00;13,00;3,00;0,00;0,00;5,00;0,00;3,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;95,00;155,74;37,38;4,67;26,48;52,00;10,00;14,00;37,00;239,40;34,20;26,60;57,00;22,80;60,80;15,20;6,33;11,00;2,00;7,00;1,00;96,36;24,43;32,57;8,14;4,00;5,00;0,00;1,00;10,00;1,00;1,00;0,00;6,00;0,00;2,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00
2020-01-19;100,00;129,69;48,44;7,81;18,75;58,00;13,00;12,00;43,00;259,26;29,63;25,93;40,74;22,78;63,29;12,66;1,27;8,00;3,00;12,00;1,00;106,76;21,62;36,49;12,16;4,00;0,00;0,00;4,00;15,00;1,00;0,00;1,00;5,00;0,00;3,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-01-26;73,00;88,53;26,40;9,32;15,53;39,00;6,00;10,00;39,00;249,74;11,53;11,53;38,42;27,69;39,02;13,84;1,26;11,00;1,00;8,00;0,00;86,52;13,52;24,33;12,17;1,00;4,00;0,00;1,00;9,00;5,00;1,00;0,00;5,00;0,00;3,00;1,00;3,00;0,00;0,00;3,00;1,00;0,00
2020-02-02;68,00;96,47;22,14;3,16;18,98;44,00;16,00;10,00;40,00;188,89;15,11;11,33;37,78;18,89;44,07;15,11;0,00;11,00;4,00;5,00;4,00;104,72;12,24;14,96;5,44;3,00;3,00;0,00;1,00;6,00;3,00;0,00;1,00;4,00;0,00;4,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-02-09;74,00;108,64;37,79;4,72;15,74;31,00;10,00;13,00;54,00;196,10;29,60;11,10;44,40;20,07;47,66;15,05;0,00;4,00;5,00;13,00;0,00;86,11;13,45;18,84;8,07;1,00;4,00;0,00;4,00;14,00;4,00;0,00;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-02-16;79,00;109,98;30,98;7,75;20,14;50,00;8,00;9,00;57,00;278,38;22,57;15,05;52,67;28,84;71,48;15,05;2,51;9,00;3,00;11,00;4,00;113,81;20,08;10,71;2,68;1,00;1,00;1,00;1,00;13,00;4,00;3,00;1,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;64,00;110,83;46,83;4,68;18,73;44,00;7,00;15,00;33,00;214,59;22,59;18,82;41,41;22,59;60,24;15,06;3,76;13,00;5,00;4,00;5,00;77,33;16,00;14,67;5,33;2,00;1,00;0,00;2,00;7,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00
2020-03-01;55,00;110,00;40,86;6,29;7,86;46,00;7,00;9,00;28,00;150,33;22,00;14,67;44,00;21,74;44,77;7,67;1,28;7,00;0,00;5,00;2,00;53,66;13,41;13,41;6,71;0,00;4,00;0,00;7,00;5,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-03-08;68,00;99,63;49,02;4,74;18,98;41,00;12,00;12,00;29,00;124,67;15,11;7,56;41,56;21,41;46,59;13,85;5,04;5,00;1,00;6,00;5,00;47,60;14,96;17,68;9,52;5,00;1,00;0,00;0,00;6,00;0,00;0,00;0,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2020-03-15;48,00;99,10;61,94;3,10;13,94;20,00;8,00;14,00;44,00;81,23;25,85;14,77;40,62;13,89;24,00;5,05;3,79;6,00;6,00;8,00;1,00;32,00;8,00;12,00;8,00;0,00;2,00;0,00;0,00;6,00;2,00;0,00;2,00;4,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;32,00;89,60;33,60;3,20;6,40;37,00;2,00;5,00;28,00;112,00;24,00;8,00;36,00;33,28;21,76;8,96;0,00;9,00;2,00;1,00;1,00;38,96;9,74;12,52;5,57;1,00;2,00;0,00;3,00;1,00;2,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00
2020-03-29;37,00;69,38;26,21;1,54;9,25;23,00;8,00;6,00;40,00;88,80;11,10;3,70;22,20;10,21;15,31;6,38;0,00;6,00;5,00;2,00;0,00;26,43;6,61;11,89;3,96;0,00;1,00;0,00;1,00;3,00;2,00;0,00;1,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-04-05;28,00;65,33;40,44;1,56;18,67;26,00;1,00;6,00;41,00;120,00;20,00;8,00;32,00;20,36;40,73;6,36;2,55;5,00;3,00;2,00;0,00;42,00;14,00;14,00;4,20;0,00;1,00;0,00;0,00;6,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;38,00;79,17;23,75;7,92;20,58;24,00;6,00;7,00;31,00;91,20;19,00;7,60;34,20;6,33;27,87;11,40;0,00;3,00;1,00;2,00;3,00;47,50;13,57;4,07;8,14;2,00;1,00;2,00;0,00;6,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00
2020-04-19;34,00;81,91;27,82;4,64;9,27;22,00;3,00;11,00;48,00;120,89;11,33;3,78;34,00;16,37;35,26;10,07;1,26;8,00;4,00;3,00;2,00;53,04;8,16;12,24;1,36;1,00;2,00;1,00;2,00;4,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;23,00;61,33;19,93;7,67;18,40;23,00;7,00;10,00;24,00;92,00;11,50;15,33;26,83;12,78;20,44;10,22;0,00;11,00;2,00;3,00;1,00;28,41;9,47;8,12;6,76;1,00;4,00;0,00;1,00;3,00;1,00;1,00;0,00;1,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
